Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
942d746f531068db37e7b355d140d6ad8a6e80c25d930b2449aa1a61c0a83fa2,2021-05,Bedfordshire Police,Bedfordshire Police,-0.389964,51.896570,On or near THE SEVERALLS,E01015776,Luton 012C,Unable to prosecute suspect
bd9bbd2b88d692f6711b2605aa724f224fece30d7a7a89f4cf5fc5bd6153f359,2021-05,Bedfordshire Police,Bedfordshire Police,-0.530585,51.951163,On or near STATION ROAD,E01017620,Central Bedfordshire 019C,Unable to prosecute suspect
8d90ae6d04972c836ae5e45cc615d1412a5ef2b8e980fe37246c9c946e621ee0,2021-05,Bedfordshire Police,Bedfordshire Police,-0.603080,52.070964,On or near Sports/Recreation Area,E01017397,Central Bedfordshire 007F,Unable to prosecute suspect
2e3c38da4e547724eab06112b32b540b1e8ab085954ee8e8d30eaba245fbd694,2021-05,Bedfordshire Police,Bedfordshire Police,0.905583,51.879797,On or near Supermarket,E01021684,Colchester 011B,Unable to prosecute suspect
883cc29ea81afe32d85682254a867e2b04d92ab92624d6efc908eace8341f020,2021-05,Bedfordshire Police,Bedfordshire Police,-0.419905,51.875000,On or near WINDSOR STREET,E01015738,Luton 021A,Investigation complete; no suspect identified
625b67057cab0b43beeaad90c8c612bffb97170dcc75897a7814ee3c3a8237c4,2021-05,Bedfordshire Police,Bedfordshire Police,-0.397327,51.889360,On or near BLOOMFIELD AVENUE,E01015780,Luton 016E,Investigation complete; no suspect identified
fb5740dda58fcb0695df2c9bd65825ab16f03dee7624df2352e4242f45f98f0e,2021-05,Bedfordshire Police,Bedfordshire Police,-0.288694,52.098172,On or near HARVEY CLOSE,E01017422,Central Bedfordshire 004B,Unable to prosecute suspect
6091f15a2bec84dfe245a622a404f00d1e83eda9fdfeaf05a7a5f8410799fe92,2021-05,Bedfordshire Police,Bedfordshire Police,-0.520968,51.889630,On or near COURT DRIVE,E01033837,Central Bedfordshire 029G,Investigation complete; no suspect identified
2f080dc6cc4f20dcc69904772f4045e874540a54d80e2da1f167b9f670ca24cf,2021-05,Bedfordshire Police,Bedfordshire Police,-0.435016,51.890389,On or near SELBOURNE ROAD,E01015704,Luton 010C,Investigation complete; no suspect identified
51ab0d2fae053805d62d26c7c48aca4b2710bf53c884bc65074daeee0bb82171,2021-05,Bedfordshire Police,Bedfordshire Police,-0.466146,52.135753,On or near Shopping Area,E01034419,Bedford 012H,Investigation complete; no suspect identified
4a852c333a1ff11e7aa47a1267973d788808a95e7e27ce38d5999b39559f3d7b,2021-05,Bedfordshire Police,Bedfordshire Police,-0.421059,51.881040,On or near CARDIGAN STREET,E01033803,Luton 023A,Further action is not in the public interest
ee2001c29c9e81a9a0fb5bc8064571a38f2783a101003c5a7b3aa1e374ae5048,2021-05,Bedfordshire Police,Bedfordshire Police,-0.532694,51.860644,On or near B4541,E01017587,Central Bedfordshire 032D,Investigation complete; no suspect identified
db3436f91855713ce2e5cd710c1a42f4ed5033da1a110966007f52e3ddad35c6,2021-05,Bedfordshire Police,Bedfordshire Police,-0.417031,51.877002,On or near CHAPEL VIADUCT,E01033806,Luton 021G,Investigation complete; no suspect identified
5ed2ffed3cf8fa27e7a9bbc68990d907be045c7770de669174055a3863c7a321,2021-05,Bedfordshire Police,Bedfordshire Police,-0.514486,51.888757,On or near Shopping Area,E01033836,Central Bedfordshire 029F,Investigation complete; no suspect identified
513c44d02ece050ef1c18860f72005641bd700a2b023ac2c038c56dc70806c6f,2021-05,Bedfordshire Police,Bedfordshire Police,-0.466075,52.138251,On or near Nightclub,E01034419,Bedford 012H,Unable to prosecute suspect
da66c479ffe193c285b04f8892f601bb3b8dbaaedf48545bccac95934c6ca769,2021-05,Bedfordshire Police,Bedfordshire Police,-0.377268,52.244895,On or near MOOR ROAD,E01017543,Bedford 004E,Unable to prosecute suspect
aa3799ff63078077a5f327a54b1c5eb58aafad94507ab8494116c9c8d7aa3552,2021-05,Bedfordshire Police,Bedfordshire Police,-0.424506,52.153879,On or near HAMSTERLEY CLOSE,E01017492,Bedford 007E,Unable to prosecute suspect
8e33354f1cfe6f7c94a480c26e47e0e3698e0968f58abbe06a0d3536847520b1,2021-05,Bedfordshire Police,Bedfordshire Police,-0.469650,52.140519,On or near PEEL STREET,E01017502,Bedford 010F,Investigation complete; no suspect identified
4389ef385d1965034362365acc68ef086baa54f2d168b9488b30127f77f3cab6,2021-05,Bedfordshire Police,Bedfordshire Police,-0.498919,52.114901,On or near ST JOHN'S STREET,E01017514,Bedford 018B,Unable to prosecute suspect
a7eec5eb871e4de6e90fa06b68b04738886960d19d07947f9c6118a35790bf31,2021-05,Bedfordshire Police,Bedfordshire Police,-0.427596,51.899389,On or near CULVERHOUSE ROAD,E01015784,Luton 010E,Unable to prosecute suspect
a307684b67c3ba890699c106a907622735c80429848731f231fe845cab735d25,2021-05,Bedfordshire Police,Bedfordshire Police,-0.455949,52.136950,On or near BUSHMEAD AVENUE,E01034418,Bedford 012G,Unable to prosecute suspect
8efc709320ae9f2504ead47f601433e1348a7ffff41d8784e560c22ba499aed4,2021-05,Bedfordshire Police,Bedfordshire Police,-0.486925,52.129673,On or near WOODSTOCK ROAD,E01017538,Bedford 013D,Unable to prosecute suspect
03d254f264227b1be92663b75d17901c905d0133b762fb4a073ae3eb685d50cf,2021-05,Bedfordshire Police,Bedfordshire Police,-0.415298,51.882059,On or near Parking Area,E01033805,Luton 023C,Unable to prosecute suspect
f5aa3edb8db8b423e082820d2c9d81a6fd6ae593ab5f51f244eea50334cdd527,2021-05,Bedfordshire Police,Bedfordshire Police,-0.503215,51.946763,On or near Parking Area,E01017620,Central Bedfordshire 019C,Investigation complete; no suspect identified
31044421e74dd75f33914b37d46d85874e4ec02aa17d8891940d00165595ab4f,2021-05,Bedfordshire Police,Bedfordshire Police,-0.440759,51.898701,On or near ALDER CRESCENT,E01015783,Luton 006F,Unable to prosecute suspect
46e31a6b548ea26b4d210b5781d6ac3dacbec7df177e56a43c7f9b266fb7e4a0,2021-05,Bedfordshire Police,Bedfordshire Police,-0.287781,52.129261,On or near MARKET SQUARE,E01017435,Central Bedfordshire 002D,Investigation complete; no suspect identified
2a1c6865f238d39c53e3e9c84c8df9aaed80255e3947051ebae1ffff19a3e5f4,2021-05,Bedfordshire Police,Bedfordshire Police,-0.413089,51.877138,On or near PARK STREET WEST,E01033805,Luton 023C,Unable to prosecute suspect
787908cd69476f246942d39f4a98b2d413882c101370be5095dcb9b6d328455d,2021-05,Bedfordshire Police,Bedfordshire Police,-0.489632,52.126966,On or near Sports/Recreation Area,E01017512,Bedford 016D,Unable to prosecute suspect
43732ad7edd333bc33296191c879304accf00005dc8ee4614e9a6db3f15bb2ae,2021-05,Bedfordshire Police,Bedfordshire Police,-0.530670,51.878198,On or near HURLOCK CLOSE,E01017565,Central Bedfordshire 029A,Unable to prosecute suspect
33091c21ceeb837bd4a1ab2778c35a6562d78f69bfc810fe26c45f3d99b30ec2,2021-05,Bedfordshire Police,Bedfordshire Police,-0.422877,51.883888,On or near CRAWLEY ROAD,E01015699,Luton 017B,Investigation complete; no suspect identified
5154987ec7e42dabf8c2e0e4277532d4ffc89f438803fe4621ad1cc613532650,2021-05,Bedfordshire Police,Bedfordshire Police,-0.465529,52.116719,On or near DAHL CLOSE,E01017477,Bedford 015F,Formal action is not in the public interest
b53c116b2e69a00922516261010d855275a82647ad7a4d2fc0daa58cda55059e,2021-05,Bedfordshire Police,Bedfordshire Police,-0.431991,51.886689,On or near Parking Area,E01015725,Luton 017E,Unable to prosecute suspect
928b2b7cdc6f60a35f30fa4b7971631e3b81457581ee1faa8f7993b26dda12c1,2021-05,Bedfordshire Police,Bedfordshire Police,-0.464145,51.900403,On or near PLATT CLOSE,E01015716,Luton 011D,Unable to prosecute suspect
7490b390e13a641cc645d618a94e5873795da77cf59d0a533b08dfe0a01ddfa9,2021-05,Bedfordshire Police,Bedfordshire Police,-0.464145,51.900403,On or near PLATT CLOSE,E01015716,Luton 011D,Unable to prosecute suspect
49eee878bba2c0025efa89126eb0713fd882b66868bf357679e93176ae79d63d,2021-05,Bedfordshire Police,Bedfordshire Police,-0.507277,51.902855,On or near TENNYSON AVENUE,E01017581,Central Bedfordshire 026D,Unable to prosecute suspect
50fe8c166451cddf9bb097a6ff0d9ccb7ce9227d93cae15df277e863a268a41b,2021-05,Bedfordshire Police,Bedfordshire Police,-0.493795,52.131299,On or near ORMESBY WAY,E01017537,Bedford 013C,Investigation complete; no suspect identified
c4e30d0b47774f96b57414fc211a46bfbc37f5a3f2279d8e73ac83b84c246b29,2021-05,Bedfordshire Police,Bedfordshire Police,-0.248816,52.097946,On or near DEVON DRIVE,E01033812,Central Bedfordshire 006I,Action to be taken by another organisation
47840c4ce817be857a16b10ceb3bb2d7b6f5a83726ddea7c742eb35372209194,2021-05,Bedfordshire Police,Bedfordshire Police,-0.249357,52.097927,On or near POTTON ROAD,E01033812,Central Bedfordshire 006I,Action to be taken by another organisation
96e4ac9bd2437ba222ae8c8057e28c33a0bb55a4096b757fb277e1a4556638c0,2021-05,Bedfordshire Police,Bedfordshire Police,-0.429047,52.154856,On or near CAISTER ROAD,E01017529,Bedford 006A,Unable to prosecute suspect
900acbd53ceed73593c60575910f4d38380045e94ca2fc07098b0988c350df07,2021-05,Bedfordshire Police,Bedfordshire Police,-0.447571,51.894610,On or near WINGATE ROAD,E01015787,Luton 015D,Unable to prosecute suspect
024aec8cc5880c8b2a4adf33caa55a2ef0ec9d14ecba9806e2aeeea9b8134127,2021-05,Bedfordshire Police,Bedfordshire Police,-0.658641,51.936399,On or near CARLTON GROVE,E01017606,Central Bedfordshire 020D,Unable to prosecute suspect
75310d91610aad7e403f218cbad4b288ca56e8e97f4b5f3b465012ffa18e203d,2021-05,Bedfordshire Police,Bedfordshire Police,-0.411091,51.884763,On or near Parking Area,E01033802,Luton 022D,Local resolution
f92f572073e4268e81be77c1c646041492340d834a3b64d90d7097e49897c836,2021-05,Bedfordshire Police,Bedfordshire Police,-0.213257,52.128488,On or near Supermarket,E01017428,Central Bedfordshire 003D,Unable to prosecute suspect
8029bbc31b433fb6a7d524447a2b875a26447a507e30744ba4a4a7ace9461798,2021-05,Bedfordshire Police,Bedfordshire Police,-0.506842,52.168437,On or near FOX CLOSE,E01017480,Bedford 003C,Unable to prosecute suspect
f9c6195ab32e0ce57e95df23de8ea470f1228632017600e4587f8448b569d5d4,2021-05,Bedfordshire Police,Bedfordshire Police,-0.506842,52.168437,On or near FOX CLOSE,E01017480,Bedford 003C,Unable to prosecute suspect
3ef96f2f0cdb9de4e25ae4cf41b067ed687c81f50e21552ea716f72448d477f4,2021-05,Bedfordshire Police,Bedfordshire Police,-0.479839,52.139554,On or near BROMHAM ROAD,E01017471,Bedford 012F,Unable to prosecute suspect
c6eec275dc974e578ea6797e1ddbcb4978691a70c428e4d5cd5df16f25975d83,2021-05,Bedfordshire Police,Bedfordshire Police,-0.424653,52.140610,On or near BRYONY CLOSE,E01017527,Bedford 011D,Unable to prosecute suspect
73593a95573bdf7a50ab6e3d9b914b9e9581bf9a653a09ad06352b663aefc1b5,2021-05,Bedfordshire Police,Bedfordshire Police,-0.665009,51.916402,On or near FRIDAY STREET,E01017555,Central Bedfordshire 021A,Investigation complete; no suspect identified
28a0b834ea125aea13653f59d01f84bd7d5f5c643f4016a83554fa3a1b457c60,2021-05,Bedfordshire Police,Bedfordshire Police,-0.398096,51.888588,On or near ROSEFIELD CLOSE,E01015781,Luton 016F,Unable to prosecute suspect
da1ef13377e294ab33aaa23b71b4b34a034b7f3f62ded038dbf8582f692849e6,2021-05,Bedfordshire Police,Bedfordshire Police,-0.518838,51.890763,On or near Further/Higher Educational Building,E01033836,Central Bedfordshire 029F,Local resolution
1643d3c8306883466a642e530c3c62ead3c7b90c3ab64f2a246980b48f40c88c,2021-05,Bedfordshire Police,Bedfordshire Police,-0.331915,51.748061,On or near Petrol Station,E01023726,St Albans 012A,Suspect charged
6719f304e5147db90e8ef0cd5acd83ff5edc627167fef5451c08ed4fe0f4b331,2021-05,Bedfordshire Police,Bedfordshire Police,-0.465529,52.116719,On or near DAHL CLOSE,E01017477,Bedford 015F,Action to be taken by another organisation
6227939ac465881c43ec0abb3941cc26fc8e130a590121f43f11289f9a710e86,2021-05,Bedfordshire Police,Bedfordshire Police,-0.413993,51.880351,On or near CHEAPSIDE,E01033805,Luton 023C,Investigation complete; no suspect identified
27a8f0ef480b84165e688988c4429e58d91a1ccf94987fe797dad1e975f6dc26,2021-05,Bedfordshire Police,Bedfordshire Police,-0.524125,51.882396,On or near Sports/Recreation Area,E01017565,Central Bedfordshire 029A,Investigation complete; no suspect identified
bd0235ccab70648c3134ef2762e00f9fc46d7b56e8f6b9c90cb9443d3e61fecf,2021-05,Bedfordshire Police,Bedfordshire Police,-0.430369,51.869026,On or near HOMESTEAD WAY,E01015732,Luton 020A,Unable to prosecute suspect
92705966b0c3e0d0413d75121aed1014bdbe14f5d07a972d93bd2cf7655aa2fd,2021-05,Bedfordshire Police,Bedfordshire Police,-0.470759,52.141837,On or near QUEEN STREET,E01017502,Bedford 010F,Unable to prosecute suspect
0f6bb4b95e7349b39f4b875daf4444501561bbf56c96ca8fbcd374215eb17da3,2021-05,Bedfordshire Police,Bedfordshire Police,-0.471361,52.140919,On or near TAVISTOCK STREET,E01017502,Bedford 010F,Unable to prosecute suspect
e9a5bb6ed3dd5939c0ef84971a9db290e613f3c7ddaa21561e326a650175584a,2021-05,Bedfordshire Police,Bedfordshire Police,-0.471361,52.140919,On or near TAVISTOCK STREET,E01017502,Bedford 010F,Unable to prosecute suspect
1c9353f8c117806c9d9589f462de80075a2ae26b67e428547665b8c486b08e4a,2021-05,Bedfordshire Police,Bedfordshire Police,-0.252879,52.095984,On or near ROWLETTS VIEW,E01017388,Central Bedfordshire 005F,Unable to prosecute suspect
b612dd3e7d7a105bb39ab96c1ef9b425e14e48a224da61888c344ca2aee3ece1,2021-05,Bedfordshire Police,Bedfordshire Police,-0.506702,52.070349,On or near MAGPIE AVENUE,E01017552,Bedford 020B,Unable to prosecute suspect
a3a3b133be2c540f62d92e1c4cd8613eb99b94ad03c32b7d6c4bfbc6fb4f82df,2021-05,Bedfordshire Police,Bedfordshire Police,-0.412915,51.873404,On or near ALBERT ROAD,E01033807,Luton 021H,Investigation complete; no suspect identified
ef856af49be50f4924475a277d325585430b82b2cb0297f5a644a9b24625ca02,2021-05,Bedfordshire Police,Bedfordshire Police,-0.468587,52.139992,On or near HARPUR STREET,E01017502,Bedford 010F,Investigation complete; no suspect identified
d1fc2f528be4ef46e5bcba9dcf3b287c005bf619af80c076db084a192e1757ac,2021-05,Bedfordshire Police,Bedfordshire Police,-0.414122,51.875012,On or near Shopping Area,E01033806,Luton 021G,Unable to prosecute suspect
627d3fe02c0b02e108029bcc6900039d647bd5a33909ffb56c6bf8f05f33e93a,2021-05,Bedfordshire Police,Bedfordshire Police,-0.372210,52.134080,On or near BEDFORD ROAD,E01017496,Bedford 004C,Action to be taken by another organisation
adfc46e4adefedd2cd30a45a086b313b80354a4ab2658ec22d2b2d5eb4aca465,2021-05,Bedfordshire Police,Bedfordshire Police,-0.661077,51.916601,On or near MARKET SQUARE,E01017555,Central Bedfordshire 021A,Offender given a caution
adfc46e4adefedd2cd30a45a086b313b80354a4ab2658ec22d2b2d5eb4aca465,2021-05,Bedfordshire Police,Bedfordshire Police,-0.661077,51.916601,On or near MARKET SQUARE,E01017555,Central Bedfordshire 021A,Offender given a caution
9d081e4323684bec20d5e8e313ca5fef9cb68048bf7a094904baab9e9c32eec8,2021-05,Bedfordshire Police,Bedfordshire Police,-0.481155,51.902440,On or near ANMER GARDENS,E01015758,Luton 009C,Unable to prosecute suspect
7b9ecd65729348e2c727f243429207c580b2cc81b0ef7bceff0559b10259a506,2021-05,Bedfordshire Police,Bedfordshire Police,-0.471325,52.145369,On or near HARTINGTON STREET,E01017497,Bedford 010A,Unable to prosecute suspect
edd4a900f8ce7247ccb777023b7de337dfe669a536c671ddcb434788ba82d637,2021-05,Bedfordshire Police,Bedfordshire Police,-0.642332,51.920090,On or near CETUS CRESCENT,E01017604,Central Bedfordshire 020B,Investigation complete; no suspect identified
8c6951103c73893924bc1d0a728d88f2e243974756f61a4dfc864fe95cb573b9,2021-05,Bedfordshire Police,Bedfordshire Police,-0.400412,51.874916,On or near KIMPTON ROAD,E01015790,Luton 021B,Investigation complete; no suspect identified
c71cf1190fa0bf8918f9614db751b3d1d42ee7119345488c6b3404e8654d4ab4,2021-05,Bedfordshire Police,Bedfordshire Police,-0.263150,52.085238,On or near PALACE STREET,E01017385,Central Bedfordshire 005C,Investigation complete; no suspect identified
0280276d79f54f611c2af829d19dbedcb2ffaacfc63b447b504b58db2ee47115,2021-05,Bedfordshire Police,Bedfordshire Police,-0.366794,51.891431,On or near MANNING PLACE,E01015810,Luton 014F,Unable to prosecute suspect
4477542964973b89913ad2aa337af71e1682181350400d73f5f95fa0050ef6f3,2021-05,Bedfordshire Police,Bedfordshire Police,-0.395915,51.881284,On or near SILECROFT ROAD,E01015719,Luton 016A,Investigation complete; no suspect identified
9d65e147c2d45b2fbbcc92790d4206c6ae3d69a3d967cf735772816c9abbe11b,2021-05,Bedfordshire Police,Bedfordshire Police,-0.463390,52.160632,On or near WANSBECK ROAD,E01017455,Bedford 005C,Investigation complete; no suspect identified
4d9f36a0cfa3052d1ea5ec282ad9e5ea6f0fed1bcf83b4dbc282fe6171279114,2021-05,Bedfordshire Police,Bedfordshire Police,-0.476532,52.138414,On or near CONDUIT ROAD,E01017471,Bedford 012F,Investigation complete; no suspect identified
c5758776233c3678e53a58271702b00a2654fbc185405d3521cdcbe6bf77d1d6,2021-05,Bedfordshire Police,Bedfordshire Police,-0.423148,51.882776,On or near Supermarket,E01015699,Luton 017B,Investigation complete; no suspect identified
2e0a8913e46bf6e152862c0e4b03648791378ff476329b80b91ed02936c33c30,2021-05,Bedfordshire Police,Bedfordshire Police,-0.416881,51.881685,On or near BRIDGE STREET,E01033803,Luton 023A,Investigation complete; no suspect identified
e31b54dfa0e8533cf7aef37ad98c565257ef66b80f8b1687c4aa2283cd083d81,2021-05,Bedfordshire Police,Bedfordshire Police,-0.501963,52.164805,On or near GEORGE STREET,E01017481,Bedford 003D,Investigation complete; no suspect identified
348098d1b2d1cc692fd4032023c4eeb515b43e28a014bc15e19d1a0e9b93d71b,2021-05,Bedfordshire Police,Bedfordshire Police,-0.431662,51.920358,On or near BRAMINGHAM BUSINESS PARK,E01015710,Luton 001E,Investigation complete; no suspect identified
3aeedf598c0aa45d26b55d0232d5f45c9f883f4da7c6646f8348e1f4cbb878b3,2021-05,Bedfordshire Police,Bedfordshire Police,-0.391793,51.899067,On or near DAHLIA CLOSE,E01015776,Luton 012C,Investigation complete; no suspect identified
5f1c69b17c3804ee4ee6362dd9d34262c64f300376d0a5cacc3f8aeaf14d3583,2021-05,Bedfordshire Police,Bedfordshire Police,-0.491263,52.124946,On or near LICHFIELD CLOSE,E01017512,Bedford 016D,Suspect charged
da71445704819891d35fe19458f0541ae3e9e3c48d0e2b6ec078a04bd4c2b9e8,2021-05,Bedfordshire Police,Bedfordshire Police,-0.480489,52.138924,On or near THE FINCHES,E01017471,Bedford 012F,Local resolution
330337c77118d843610a3f37da0a328d18275617bd82d29bf578052283ad043b,2021-05,Bedfordshire Police,Bedfordshire Police,-0.294960,52.200244,On or near Conference/Exhibition Centre,E01017542,Bedford 004D,Investigation complete; no suspect identified
c919c75b6aac383f2b7764df3b92d283f66059d79c5cab11f325ff5db2ce760d,2021-05,Bedfordshire Police,Bedfordshire Police,-0.423788,51.879422,On or near CARDIFF GROVE,E01033804,Luton 023B,Investigation complete; no suspect identified
a7441a8153547fdd06c2eb2195a7514ce7019ee21f5ce4c4c55d63f51fe1d757,2021-05,Bedfordshire Police,Bedfordshire Police,-0.648186,51.907219,On or near REEVE CLOSE,E01033829,Central Bedfordshire 024I,Investigation complete; no suspect identified
d5aeedc23bbc48098b114e07340580ff1599f8a62fe759c42815f723e3ddfc49,2021-05,Bedfordshire Police,Bedfordshire Police,-0.502422,51.909825,On or near DOLPHIN DRIVE,E01017601,Central Bedfordshire 025B,Investigation complete; no suspect identified
